Ano,Código da Área,Área de Avaliação,Código da IES,Nome da IES,Sigla da IES,Organização Acadêmica,Categoria Administrativa,Código do Curso,Modalidade de Ensino,Código do Município,Município do Curso,Sigla da UF,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Nota Bruta - FG,Nota Padronizada - FG,Nota Bruta - CE,Nota Padronizada - CE,Conceito Enade (Contínuo),Conceito Enade (Faixa),Observação
2017,1502,QUÍMICA (LICENCIATURA),661,FACULDADE PIO DÉCIMO,FPD,Faculdade,Privada com fins lucrativos,109221,Educação Presencial,2800308,Aracaju,SE,40,37,"49,5946","2,0107","30,5514","1,9162","1,9398",2,
2017,1502,QUÍMICA (LICENCIATURA),665,UNIVERSIDADE DE TAUBATÉ,UNITAU,Universidade,Pública Municipal,1152592,Educação a Distância,3554102,Taubaté,SP,4,3,"54,7333","2,7056","54,7667","5,0000","4,4264",5,
2017,1502,QUÍMICA (LICENCIATURA),665,UNIVERSIDADE DE TAUBATÉ,UNITAU,Universidade,Pública Municipal,1202226,Educação Presencial,3554102,Taubaté,SP,2,1,"71,8000",,"27,0000",,,SC,
2017,1502,QUÍMICA (LICENCIATURA),665,UNIVERSIDADE DE TAUBATÉ,UNITAU,Universidade,Pública Municipal,1385372,Educação a Distância,3554102,Taubaté,SP,13,11,"57,5636","3,0883","37,8091","3,0198","3,0369",4,
2017,1502,QUÍMICA (LICENCIATURA),666,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,UEFS,Universidade,Pública Estadual,1157240,Educação Presencial,2910800,Feira de Santana,BA,17,16,"65,3563","4,1421","37,7938","3,0174","3,2986",4,
2017,1502,QUÍMICA (LICENCIATURA),688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA,UESB,Universidade,Pública Estadual,20577,Educação Presencial,2918001,Jequié,BA,10,8,"52,5500","2,4103","37,5125","2,9747","2,8336",3,
2017,1502,QUÍMICA (LICENCIATURA),688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA,UESB,Universidade,Pública Estadual,83323,Educação Presencial,2916401,Itapetinga,BA,1,1,"59,5000",,"37,3000",,,SC,
2017,1502,QUÍMICA (LICENCIATURA),694,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,Universidade,Pública Federal,15834,Educação Presencial,5002704,Campo Grande,MS,17,13,"51,1385","2,2194","38,6615","3,1494","2,9169",3,
2017,1502,QUÍMICA (LICENCIATURA),699,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,UNIR,Universidade,Pública Federal,58082,Educação Presencial,1100205,Porto Velho,RO,32,27,"47,0593","1,6678","25,0926","1,0861","1,2315",2,
2017,1502,QUÍMICA (LICENCIATURA),703,FACULDADE DE FORMAÇÃO DE PROFESSORES DE ARARIPINA,FAFOPA,Faculdade,Especial,1216376,Educação Presencial,2601102,Araripina,PE,16,13,"39,6000","0,6591","24,9846","1,0697","0,9670",2,
2017,1502,QUÍMICA (LICENCIATURA),719,UNIVERSIDADE DO ESTADO DE MATO GROSSO,UNEMAT,Universidade,Pública Estadual,1204323,Educação Presencial,5105606,Matupá,MT,26,25,"47,7400","1,7599","26,4040","1,2855","1,4041",2,
2017,1502,QUÍMICA (LICENCIATURA),730,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,UEPG,Universidade,Pública Estadual,16414,Educação Presencial,4119905,Ponta Grossa,PR,31,25,"45,4720","1,4532","32,1280","2,1559","1,9802",3,
2017,1502,QUÍMICA (LICENCIATURA),756,UNIVERSIDADE ESTADUAL DO PIAUÍ,UESPI,Universidade,Pública Estadual,19083,Educação Presencial,2211001,Teresina,PI,41,40,"48,0000","1,7950","24,5550","1,0044","1,2020",2,
2017,1502,QUÍMICA (LICENCIATURA),756,UNIVERSIDADE ESTADUAL DO PIAUÍ,UESPI,Universidade,Pública Estadual,1189711,Educação Presencial,2208403,Piripiri,PI,42,25,"50,7240","2,1634","26,7520","1,3384","1,5447",2,
2017,1502,QUÍMICA (LICENCIATURA),789,UNIVERSIDADE FEDERAL DE RORAIMA,UFRR,Universidade,Pública Federal,16896,Educação Presencial,1400100,Boa Vista,RR,3,1,"45,0000",,"38,7000",,,SC,
2017,1502,QUÍMICA (LICENCIATURA),953,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,100734,Educação a Distância,3548500,Santos,SP,99,37,"48,5865","1,8743","30,9784","1,9811","1,9544",3,
2017,1502,QUÍMICA (LICENCIATURA),1027,UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO,UENF,Universidade,Pública Estadual,21580,Educação Presencial,3301009,Campos dos Goytacazes,RJ,8,8,"52,5125","2,4052","36,2250","2,7789","2,6855",3,
2017,1502,QUÍMICA (LICENCIATURA),1027,UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO,UENF,Universidade,Pública Estadual,100553,Educação a Distância,3301009,Campos dos Goytacazes,RJ,50,28,"51,9571","2,3301","33,0679","2,2988","2,3066",3,
2017,1502,QUÍMICA (LICENCIATURA),1028,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,Universidade,Pública Estadual,50935,Educação Presencial,5003702,Dourados,MS,10,9,"54,8889","2,7266","33,7222","2,3983","2,4804",3,
2017,1502,QUÍMICA (LICENCIATURA),1028,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,Universidade,Pública Estadual,51044,Educação Presencial,5005707,Naviraí,MS,16,13,"50,9154","2,1893","32,6000","2,2277","2,2181",3,
2017,1502,QUÍMICA (LICENCIATURA),1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,UEMG,Universidade,Pública Estadual,18895,Educação Presencial,3134202,Ituiutaba,MG,2,0,,,,,,SC,
2017,1502,QUÍMICA (LICENCIATURA),1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,UEMG,Universidade,Pública Estadual,89255,Educação Presencial,3122306,Divinópolis,MG,38,0,,,,,,SC,
2017,1502,QUÍMICA (LICENCIATURA),1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,UEMG,Universidade,Pública Estadual,113365,Educação Presencial,3169901,Ubá,MG,23,21,"56,0762","2,8872","35,1524","2,6158","2,6836",3,
2017,1502,QUÍMICA (LICENCIATURA),1043,CENTRO UNIVERSITÁRIO HERMINIO OMETTO,UNIARARAS,Centro Universitário,Privada sem fins lucrativos,52420,Educação Presencial,3503307,Araras,SP,14,4,"39,2000","0,6050","27,3500","1,4294","1,2233",2,
2017,1502,QUÍMICA (LICENCIATURA),1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,123764,Educação Presencial,2409407,Pau dos Ferros,RN,5,5,"46,5000","1,5922","28,2600","1,5677","1,5738",2,
2017,1502,QUÍMICA (LICENCIATURA),1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,123780,Educação Presencial,2404705,Ipanguaçu,RN,13,13,"53,7923","2,5783","28,2385","1,5645","1,8179",2,
2017,1502,QUÍMICA (LICENCIATURA),1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,123789,Educação Presencial,2401008,Apodi,RN,23,23,"47,9957","1,7944","28,4304","1,5937","1,6438",2,
2017,1502,QUÍMICA (LICENCIATURA),1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,123791,Educação Presencial,2403103,Currais Novos,RN,23,22,"50,7455","2,1663","29,8227","1,8054","1,8956",2,
2017,1502,QUÍMICA (LICENCIATURA),1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",IF Fluminense,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,44250,Educação Presencial,3301009,Campos dos Goytacazes,RJ,24,20,"43,6250","1,2034","32,5500","2,2201","1,9659",3,
2017,1502,QUÍMICA (LICENCIATURA),1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",IF Fluminense,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1158924,Educação Presencial,3300704,Cabo Frio,RJ,10,9,"58,3556","3,1954","38,2556","3,0877","3,1146",4,
2017,1502,QUÍMICA (LICENCIATURA),1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,UNICENTRO,Universidade,Pública Estadual,11171,Educação Presencial,4109401,Guarapuava,PR,14,10,"64,9600","4,0885","36,8900","2,8800","3,1821",4,
2017,1502,QUÍMICA (LICENCIATURA),1166,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,81312,Educação Presencial,2507507,João Pessoa,PB,3,3,"35,5000","0,1046","24,5000","0,9960","0,7731",1,
2017,1502,QUÍMICA (LICENCIATURA),1166,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,123233,Educação Presencial,2516201,Sousa,PB,13,13,"50,7154","2,1622","35,1462","2,6148","2,5017",3,
2017,1502,QUÍMICA (LICENCIATURA),1299,FACULDADES INTEGRADAS DE FERNANDÓPOLIS,FIFE,Faculdade,Privada sem fins lucrativos,82170,Educação Presencial,3515509,Fernandópolis,SP,10,10,"47,3100","1,7017","27,4600","1,4461","1,5100",2,
2017,1502,QUÍMICA (LICENCIATURA),1303,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF Goiano,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,109618,Educação Presencial,5218805,Rio Verde,GO,19,16,"51,5000","2,2683","36,1750","2,7713","2,6455",3,
2017,1502,QUÍMICA (LICENCIATURA),1303,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF Goiano,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1105116,Educação Presencial,5213806,Morrinhos,GO,9,9,"65,9333","4,2202","38,3444","3,1012","3,3809",4,
2017,1502,QUÍMICA (LICENCIATURA),1303,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF Goiano,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1126893,Educação Presencial,5205406,Ceres,GO,14,13,"34,8923","0,0224","23,9154","0,9071","0,6859",1,
2017,1502,QUÍMICA (LICENCIATURA),1303,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF Goiano,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1127533,Educação Presencial,5210208,Iporá,GO,20,18,"49,0389","1,9355","29,1167","1,6980","1,7574",2,
2017,1502,QUÍMICA (LICENCIATURA),1303,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF Goiano,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1128095,Educação Presencial,5221809,Urutaí,GO,17,12,"53,9250","2,5963","32,8333","2,2632","2,3464",3,
2017,1502,QUÍMICA (LICENCIATURA),1422,CENTRO UNIVERSITÁRIO DO NORTE,UNINORTE,Centro Universitário,Privada com fins lucrativos,47060,Educação Presencial,1302603,Manaus,AM,42,17,"46,9706","1,6558","27,9118","1,5148","1,5500",2,
2017,1502,QUÍMICA (LICENCIATURA),1426,INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA,ILES,Faculdade,Privada sem fins lucrativos,35633,Educação Presencial,5211503,Itumbiara,GO,1,1,"28,2000",,"27,0000",,,SC,
2017,1502,QUÍMICA (LICENCIATURA),1578,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSul,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1126724,Educação Presencial,4314407,Pelotas,RS,4,3,"59,1000","3,2961","27,8000","1,4978","1,9474",3,
2017,1502,QUÍMICA (LICENCIATURA),1640,CENTRO UNIVERSITÁRIO UNICENTRO AGES,,Centro Universitário,Privada com fins lucrativos,1203172,Educação Presencial,2923803,Paripiranga,BA,12,12,"51,1500","2,2210","34,4417","2,5077","2,4360",3,
2017,1502,QUÍMICA (LICENCIATURA),1658,FACULDADE INTEGRADA DA GRANDE FORTALEZA,FGF,Faculdade,Privada com fins lucrativos,75596,Educação a Distância,2304400,Fortaleza,CE,12,6,"63,9667","3,9542","42,1500","3,6798","3,7484",4,
2017,1502,QUÍMICA (LICENCIATURA),1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,120078,Educação Presencial,2311306,Quixadá,CE,8,7,"46,5571","1,5999","33,9714","2,4362","2,2271",3,
2017,1502,QUÍMICA (LICENCIATURA),1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,120084,Educação Presencial,2307650,Maracanaú,CE,17,15,"50,9333","2,1917","29,3933","1,7401","1,8530",2,
2017,1502,QUÍMICA (LICENCIATURA),1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,5000146,Educação Presencial,2305506,Iguatu,CE,22,19,"52,6211","2,4199","31,3211","2,0332","2,1299",3,
2017,1502,QUÍMICA (LICENCIATURA),1808,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IFES,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,88401,Educação Presencial,3205309,Vitória,ES,4,4,"49,2250","1,9607","32,6250","2,2315","2,1638",3,
2017,1502,QUÍMICA (LICENCIATURA),1808,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IFES,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1117076,Educação Presencial,3200607,Aracruz,ES,13,11,"45,3364","1,4348","33,6091","2,3811","2,1445",3,
2017,1502,QUÍMICA (LICENCIATURA),1808,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IFES,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1127927,Educação Presencial,3205200,Vila Velha,ES,20,20,"50,2400","2,0979","33,0950","2,3029","2,2517",3,
2017,1502,QUÍMICA (LICENCIATURA),1809,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1126881,Educação Presencial,2616407,Vitória de Santo Antão,PE,9,8,"64,6375","4,0449","37,9125","3,0355","3,2879",4,
2017,1502,QUÍMICA (LICENCIATURA),1809,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1127374,Educação Presencial,2601409,Barreiros,PE,56,42,"46,8262","1,6363","28,8095","1,6513","1,6475",2,
2017,1502,QUÍMICA (LICENCIATURA),1809,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1128010,Educação Presencial,2607208,Ipojuca,PE,11,11,"52,7182","2,4331","34,6727","2,5429","2,5154",3,
2017,1502,QUÍMICA (LICENCIATURA),1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,113202,Educação Presencial,3551702,Sertãozinho,SP,4,4,"65,5000","4,1616","45,5000","4,1892","4,1823",5,
2017,1502,QUÍMICA (LICENCIATURA),1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1103688,Educação Presencial,3550308,São Paulo,SP,19,18,"58,9889","3,2811","44,1556","3,9848","3,8089",4,
2017,1502,QUÍMICA (LICENCIATURA),1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1168212,Educação Presencial,3511102,Catanduva,SP,12,12,"57,2000","3,0391","38,0333","3,0539","3,0502",4,
2017,1502,QUÍMICA (LICENCIATURA),1811,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,108434,Educação Presencial,5210000,Inhumas,GO,27,24,"50,2500","2,0993","28,0917","1,5421","1,6814",2,
2017,1502,QUÍMICA (LICENCIATURA),1811,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,121135,Educação Presencial,5211503,Itumbiara,GO,41,40,"54,8400","2,7200","29,5925","1,7704","2,0078",3,
2017,1502,QUÍMICA (LICENCIATURA),1811,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,121451,Educação Presencial,5221601,Uruaçu,GO,27,24,"53,7667","2,5749","28,3833","1,5865","1,8336",2,
2017,1502,QUÍMICA (LICENCIATURA),1811,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1128549,Educação Presencial,5201108,Anápolis,GO,22,21,"47,5000","1,7274","31,3571","2,0387","1,9609",3,
2017,1502,QUÍMICA (LICENCIATURA),1811,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1129597,Educação Presencial,5212501,Luziânia,GO,28,27,"59,0222","3,2856","33,0778","2,3003","2,5466",3,
2017,1502,QUÍMICA (LICENCIATURA),1812,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS",IFAM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,71553,Educação Presencial,1302603,Manaus,AM,28,24,"51,2750","2,2379","28,2833","1,5713","1,7379",2,
2017,1502,QUÍMICA (LICENCIATURA),1813,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",IFPA,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,48285,Educação Presencial,1501402,Belém,PA,49,44,"51,0341","2,2053","31,1182","2,0024","2,0531",3,
2017,1502,QUÍMICA (LICENCIATURA),1820,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",IFPI,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,63059,Educação Presencial,2211001,Teresina,PI,25,23,"54,7478","2,7075","38,7087","3,1566","3,0443",4,
2017,1502,QUÍMICA (LICENCIATURA),1820,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",IFPI,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1103371,Educação Presencial,2207702,Parnaíba,PI,14,13,"47,8769","1,7784","34,1923","2,4698","2,2969",3,
2017,1502,QUÍMICA (LICENCIATURA),1820,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",IFPI,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1103854,Educação Presencial,2208007,Picos,PI,39,35,"45,9371","1,5161","30,0971","1,8471","1,7643",2,
2017,1502,QUÍMICA (LICENCIATURA),1836,CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB,UNIFEOB,Centro Universitário,Privada sem fins lucrativos,88147,Educação Presencial,3549102,São João da Boa Vista,SP,4,3,"29,8333","0,0000","23,5333","0,8490","0,6368",1,
2017,1502,QUÍMICA (LICENCIATURA),1917,FACULDADE DE CIÊNCIAS BIOMÉDICAS DE CACOAL,FACIMED,Faculdade,Privada com fins lucrativos,99656,Educação Presencial,1100049,Cacoal,RO,8,6,"39,2167","0,6072","17,9500","0,0000","0,1518",1,
2017,1502,QUÍMICA (LICENCIATURA),2030,INSTITUTO SUPERIOR DE EDUCAÇÃO CAMPO LIMPO PAULISTA,ISECAMP,Faculdade,Privada com fins lucrativos,98043,Educação Presencial,3509601,Campo Limpo Paulista,SP,4,3,"65,4000","4,1480","31,2333","2,0199","2,5519",3,
2017,1502,QUÍMICA (LICENCIATURA),2147,Centro Universitário CEUNI - FAMETRO,FAMETRO,Centro Universitário,Privada com fins lucrativos,1043904,Educação Presencial,1302603,Manaus,AM,38,34,"48,4000","1,8491","29,7176","1,7894","1,8043",2,
2017,1502,QUÍMICA (LICENCIATURA),2183,CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ,CUFSA,Centro Universitário,Privada sem fins lucrativos,18964,Educação Presencial,3547809,Santo André,SP,116,98,"50,1194","2,0816","29,1898","1,7091","1,8022",2,
2017,1502,QUÍMICA (LICENCIATURA),2564,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,Universidade,Pública Federal,99808,Educação Presencial,2505105,Cuité,PB,25,25,"50,5840","2,1445","31,5320","2,0653","2,0851",3,
2017,1502,QUÍMICA (LICENCIATURA),2564,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,Universidade,Pública Federal,1152881,Educação Presencial,2503704,Cajazeiras,PB,33,33,"55,2667","2,7777","30,6879","1,9369","2,1471",3,
2017,1502,QUÍMICA (LICENCIATURA),3160,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,5000568,Educação Presencial,2704302,Maceió,AL,32,30,"48,2367","1,8270","26,6600","1,3244","1,4501",2,
2017,1502,QUÍMICA (LICENCIATURA),3161,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF Sertão,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,101996,Educação Presencial,2611101,Petrolina,PE,43,41,"50,2683","2,1018","33,6268","2,3838","2,3133",3,
2017,1502,QUÍMICA (LICENCIATURA),3161,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF Sertão,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1104480,Educação Presencial,2605707,Floresta,PE,18,16,"53,4125","2,5270","34,0375","2,4463","2,4664",3,
2017,1502,QUÍMICA (LICENCIATURA),3161,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF Sertão,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1126912,Educação Presencial,2609907,Ouricuri,PE,16,16,"46,4125","1,5803","28,3000","1,5738","1,5754",2,
2017,1502,QUÍMICA (LICENCIATURA),3162,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA",IFSC,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1102978,Educação Presencial,4216602,São José,SC,13,12,"50,5500","2,1399","29,7583","1,7956","1,8816",2,
2017,1502,QUÍMICA (LICENCIATURA),3163,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,67249,Educação Presencial,3303203,Nilópolis,RJ,36,31,"53,7968","2,5789","40,6194","3,4471","3,2301",4,
2017,1502,QUÍMICA (LICENCIATURA),3163,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,121016,Educação Presencial,3301702,Duque de Caxias,RJ,31,31,"59,9516","3,4113","37,0613","2,9061","3,0324",4,
2017,1502,QUÍMICA (LICENCIATURA),3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,100696,Educação a Distância,5103403,Cuiabá,MT,34,1,"39,2000",,"27,5000",,,SC,
2017,1502,QUÍMICA (LICENCIATURA),3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1160759,Educação Presencial,5103353,Confresa,MT,13,12,"44,7917","1,3612","28,2333","1,5637","1,5130",2,
2017,1502,QUÍMICA (LICENCIATURA),3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,118016,Educação Presencial,3170107,Uberaba,MG,27,25,"52,5040","2,4041","33,3520","2,3420","2,3575",3,
2017,1502,QUÍMICA (LICENCIATURA),3172,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,Universidade,Pública Estadual,60756,Educação Presencial,1304203,Tefé,AM,22,19,"34,7263","0,0000","22,3947","0,6759","0,5069",1,
